annual_usage,diameter,wall,length,num_bends,bend_radius,num_boss,num_bracket,other,spec_totals,type_totals,component_totals,revised_quantity,newCol,matl_SP-0008,matl_SP-0019,matl_SP-0028,matl_SP-0029,matl_SP-0030,matl_SP-0031,matl_SP-0032,matl_SP-0033,matl_SP-0034,matl_SP-0035,matl_SP-0036,matl_SP-0037,matl_SP-0038,matl_SP-0039,matl_SP-0041,matl_SP-0046,matl_SP-0048,ea_1x_N,ea_1x_Y,ea_2x_N,ea_2x_Y,ex_1x_N,ex_1x_Y,ex_2x_N,ex_2x_Y,weight,thickness,comp_length,compon_CP-001,compon_CP-002,compon_CP-003,compon_CP-004,compon_CP-005,compon_CP-006,compon_CP-007,compon_CP-008,compon_CP-009,compon_CP-010,compon_CP-011,compon_CP-012,compon_CP-014,compon_CP-015,compon_CP-018,compon_CP-019,compon_CP-020,compon_CP-022,compon_CP-024,compon_CP-025,compon_CP-026,compon_CP-027,compon_CP-028,compon_OTHER,id,num_days_supp_relationship,predicted_price
1,25.4,2.11,84.0,3,63.5,0,0,0,0,2,4.0,2.584962500721156,2.954837369992962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9475,273,2.9101428880642572
0,12.7,1.24,104.0,4,38.1,0,0,0,0,2,4.0,3.4594316186372973,2.0446177481820493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.032,0.0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18910,518,2.377975053122926
1,9.52,0.89,89.0,5,19.05,0,0,0,0,2,4.0,2.584962500721156,2.568322994928453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19048,273,3.039722433561017
0,9.52,1.24,50.0,2,25.4,0,0,0,0,2,4.0,2.584962500721156,2.4746696256559857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20164,457,2.876159426304935
1,6.35,0.89,160.0,8,19.05,0,0,0,3,2,4.0,1.0,4.5084204770514145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.012,0.0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,199,364,2.8350140745244925
0,15.88,0.89,211.0,6,38.1,0,0,0,0,1,2.0,1.584962500721156,3.7391708003679778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.023,0.0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,832,426,3.7391708003679742
0,19.05,1.24,179.0,3,50.8,0,0,0,0,2,2.0,1.584962500721156,3.953297902449685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.149,0.0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,697,426,3.953297902449674
0,9.52,1.65,90.0,6,19.05,0,0,0,6,3,3.0,6.658211482751795,2.33607855730363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6592,457,2.7182229083128013
0,25.4,1.65,37.0,2,38.1,0,0,0,0,2,2.0,5.672425341971495,1.4918569851177292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.111,0.0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19659,396,2.891024982802883
0,19.05,2.11,32.0,1,50.8,0,0,0,0,3,3.0,2.584962500721156,3.1752358150262796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1074,396,3.175235815026273
0,9.52,1.24,39.0,4,19.05,0,0,0,0,2,4.0,4.700439718141092,1.7355094251223144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8230,488,1.7457801545312897
0,6.35,0.71,172.0,1,19.05,0,0,0,0,1,2.0,7.971543553950772,1.5464662522804236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20931,447,1.760714075715811
0,6.35,0.71,192.0,5,25.4,0,0,0,0,1,2.0,4.700439718141092,1.9615227822724368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18976,468,1.904790842953276
0,22.22,1.65,89.0,3,63.5,0,0,0,0,2,4.0,3.4594316186372973,2.8956620583211365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8101,396,2.3462815496755822
0,9.52,1.24,119.0,6,19.0,0,0,0,0,2,4.0,4.700439718141092,1.9532548381752213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10921,457,2.145930457120913
1,25.4,3.05,47.0,2,50.8,0,0,0,0,2,2.0,1.584962500721156,5.002465366779779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.654,33.27,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,273,5.045969985533354
0,25.4,2.41,44.0,1,63.5,0,0,1,0,3,3.0,1.0,5.060026453758473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.225,0.0,38.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3099,396,4.846291441739205
0,25.4,3.05,47.0,2,50.8,0,0,0,0,3,3.0,1.0,4.846867594132037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5668,396,4.887657589868288
0,6.35,0.71,197.0,8,25.4,0,0,0,0,1,2.0,7.971543553950772,1.8456972527496711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21006,518,1.698767934568126
0,12.7,1.65,36.0,1,38.1,0,0,0,0,3,3.0,6.658211482751795,2.1305378072214385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,731,518,2.13053780722144
0,9.52,0.89,36.0,2,19.05,0,0,0,6,2,4.0,3.4594316186372973,2.110230104077721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9140,488,2.342438303001497
0,9.52,1.24,166.0,6,31.75,0,0,0,6,2,4.0,3.700439718141092,2.358165749093452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1124,2657,2.3581657490934536
0,9.52,0.71,161.0,4,38.1,0,0,0,0,2,4.0,1.584962500721156,3.667698199547083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17534,518,3.627577717933316
0,9.52,1.24,125.0,4,25.4,0,0,0,0,2,4.0,2.584962500721156,2.7724310631998588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10977,457,2.8707577476018553
0,25.4,3.05,105.0,3,50.8,0,0,0,0,3,3.0,3.4594316186372973,5.107949352976238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.136,8.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20030,396,3.1675801830934094
0,25.4,1.65,82.0,5,50.8,0,0,0,0,3,3.0,7.971543553950772,2.5662914537948094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.136,8.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10696,396,3.5107719818687118
0,9.52,0.89,41.0,4,19.05,0,0,0,0,2,4.0,7.971543553950772,2.1157969782838366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3992,457,1.4137055209346354
0,9.52,0.71,23.0,1,31.75,0,0,0,0,1,2.0,1.584962500721156,3.4576201740134493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.013999999999999999,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19400,457,3.57625489576513
0,6.35,0.71,118.0,1,38.1,0,0,0,0,1,2.0,1.0,4.418187905444261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17572,482,4.446446549966609
0,9.52,1.65,205.0,10,31.75,0,0,0,0,1,2.0,4.700439718141092,2.8524126408760995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.02,0.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3758,457,2.0336301890208937
300,25.4,3.05,60.0,2,50.8,0,0,1,0,2,3.0,1.0,4.714014174529707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.22,0.0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5812,334,3.5059085302210278
0,9.52,0.71,38.1,2,25.4,0,0,0,0,1,2.0,3.4594316186372973,1.8003237684903928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.013999999999999999,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10791,518,2.041383172667619
0,19.05,1.65,50.0,2,50.8,0,0,0,0,3,3.0,4.700439718141092,2.432168498948726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20362,396,2.529746001226423
0,6.35,0.89,26.0,2,19.05,0,0,0,0,2,4.0,7.971543553950772,0.8655978289707855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.012,0.0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19344,447,1.556084178960026
0,6.35,0.71,292.0,8,19.05,0,0,0,0,1,2.0,1.584962500721156,3.778309639930035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2688,518,3.721534993039443
0,6.35,0.71,130.0,5,19.05,0,0,0,0,3,3.0,4.700439718141092,2.557454900809616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.016,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5367,454,2.8671476694011253
0,6.35,0.71,248.0,6,19.05,0,0,0,0,1,2.0,4.700439718141092,2.145129542881836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6317,447,2.1326706849964165
0,19.05,1.24,44.0,2,50.8,0,0,0,0,2,4.0,4.700439718141092,2.399830591394601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1655,426,2.0007249266990206
0,6.35,0.71,148.0,6,19.05,0,0,0,0,1,2.0,6.658211482751795,1.6511277371021733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5644,475,1.641183641587965
0,25.4,2.11,36.0,2,50.8,0,0,0,6,3,3.0,6.658211482751795,2.758856515121941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,396,3.217170750958045
1,15.88,1.24,132.0,4,38.1,0,0,0,0,2,2.0,2.584962500721156,2.635746454342672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.009000000000000001,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20674,334,2.9986557175564847
0,25.4,3.05,47.0,2,50.8,0,0,0,0,3,3.0,3.4594316186372973,2.89350309803423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5668,396,3.2183036880517455
0,6.35,0.71,102.0,4,19.05,0,0,0,5,1,2.0,7.971543553950772,1.346331667851867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1467,475,1.7375965887461704
0,6.35,0.71,165.0,6,19.05,0,0,0,0,1,2.0,2.584962500721156,2.765364627859804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1352,518,2.743607182226269
0,9.52,0.89,67.0,4,31.75,0,0,0,0,2,4.0,3.4594316186372973,2.202063957001789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1505,488,2.2466740278937536
1,12.7,1.65,19.0,1,25.4,0,0,0,0,3,3.0,4.392317422778762,1.17915555366255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15893,533,2.1064026273579257
0,6.35,0.71,177.0,9,19.05,0,0,0,0,1,2.0,3.4594316186372973,2.374512026707876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19172,468,2.2946439846636957
0,19.05,3.05,47.0,4,38.1,0,0,0,0,3,3.0,1.584962500721156,4.058454832639431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1134,396,4.058454832639428
0,15.88,0.89,153.0,3,38.1,0,0,0,0,1,2.0,1.0,4.470360662320362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.023,0.0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19401,426,4.470008258912435
1,9.52,0.71,225.0,6,38.1,0,0,0,0,1,2.0,3.4594316186372973,2.2576760945694287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.013999999999999999,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19237,273,2.4278357490221145
0,19.05,1.65,47.0,2,50.8,0,0,0,0,2,2.0,4.700439718141092,1.7606015573681308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20253,396,1.8368020072749975
0,15.88,0.89,134.0,4,38.1,0,0,0,0,1,2.0,7.971543553950772,1.654956396784227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.023,0.0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20577,426,1.6588849871517746
0,12.7,1.24,135.0,6,50.8,0,0,0,0,1,1.0,1.584962500721156,4.0589365382813485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.05,0.0,24.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19448,549,3.851729981865422
0,6.35,0.89,79.0,6,19.05,0,0,0,0,2,4.0,4.700439718141092,1.899402680475121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.012,0.0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19544,454,2.180404750742563
0,9.52,1.24,62.0,5,31.75,0,0,0,0,2,4.0,6.658211482751795,1.6135839082872985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20175,488,1.6349526747039527
0,9.52,0.89,17.0,2,19.05,0,0,0,0,2,4.0,1.584962500721156,4.007957327056653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8293,488,3.6531475650175813
1,25.4,3.05,204.0,8,63.5,0,0,0,0,3,3.0,1.0,5.4084925025946164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14348,646,5.1743948851206545
0,7.94,0.71,145.0,4,25.4,0,0,0,0,1,2.0,1.584962500721156,3.635764343060632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.01,0.0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20908,426,3.6292625176950035
0,6.35,0.89,61.0,2,19.05,0,0,0,0,2,4.0,3.4594316186372973,2.179204650336507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.016,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10048,461,2.1970423214358137
1,6.35,0.89,15.0,2,19.05,0,0,0,6,2,4.0,3.4594316186372973,2.0801717860084628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.016,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19443,273,2.4533536355564434
0,6.35,0.71,237.0,7,19.05,0,0,0,0,1,2.0,4.700439718141092,2.136939858905812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9405,518,2.152545703401673
0,9.52,0.89,17.0,2,19.05,0,0,0,0,2,4.0,7.971543553950772,1.3415882686125145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4254,457,1.4069039017334608
0,19.05,1.24,32.0,2,50.8,0,0,0,0,2,4.0,4.700439718141092,1.812944401362806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3062,426,2.0469800929525634
0,9.52,0.71,109.0,6,31.8,0,0,0,0,1,2.0,5.672425341971495,1.3837276628578918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.013999999999999999,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11086,518,1.4304429990908227
0,19.05,1.65,90.0,3,38.1,0,0,0,0,2,4.0,4.700439718141092,1.9165148667599616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.083,0.0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19791,396,2.910196609043879
0,12.7,2.11,131.0,6,25.4,0,0,0,0,3,3.0,3.4594316186372973,2.9625814768449605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2376,518,2.8291524622996858
0,9.52,0.89,43.0,2,31.75,0,0,0,0,2,4.0,2.584962500721156,2.6473243819066283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121,488,2.647213126408086
0,25.4,3.05,35.0,2,50.8,0,0,1,0,4,4.0,7.971543553950772,2.9434036198280853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,747,396,2.9434036198280786
0,25.4,2.11,120.0,4,50.8,0,0,0,0,3,3.0,4.700439718141092,2.717349271504036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7170,396,3.129299286730141
0,9.52,1.65,86.0,3,19.05,0,0,0,0,2,4.0,5.672425341971495,1.7355094251223144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20422,457,2.029642170361065
1,12.7,0.89,71.0,3,38.1,0,0,0,0,2,4.0,6.658211482751795,2.21335920366912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8744,364,1.790086697687015
0,9.52,1.24,45.0,3,31.75,0,0,0,0,2,4.0,5.672425341971495,1.57503689709122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1597,739,1.532185167482799
0,12.7,2.11,131.0,6,25.4,0,0,0,6,1,2.0,2.584962500721156,3.224590491250239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2375,518,3.1605084699265364
0,12.7,1.24,161.0,7,25.4,0,0,0,0,2,4.0,3.4594316186372973,2.2194048277290355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.032,0.0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17591,518,2.4149026432849623
58,9.52,0.71,86.0,7,31.75,0,0,0,0,2,4.0,5.672425341971495,2.3376674771271966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19949,518,1.4926837956981507
0,19.05,1.24,87.0,4,50.8,0,0,0,0,2,4.0,4.700439718141092,1.9573947330630408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,426,1.9650299848492478
2,12.7,1.65,38.0,2,38.1,0,0,0,0,2,4.0,2.0,2.1853947966519405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14622,1432,3.8486284877902563
